Time Index,CC Value,Time (UTC),MATLAB Time,Threshold Value,Station,Network,Template,Phase,MAD,CC Relation to MAD
28859.35,1.0737,22 August 2011 08:00:59.350,734737.334,0.80782,MCWV,US,M4_Mainshock_P,P,0.089758,11.9626
3997.6,1.0913,26 September 2011 01:06:37.600,734772.0463,0.80598,MCWV,US,M4_Mainshock_P,P,0.089553,12.1861
3185.325,0.82147,30 September 2011 00:53:05.325,734776.0369,0.81611,MCWV,US,M4_Mainshock_P,P,0.090679,9.0591
81697.75,0.86035,20 October 2011 22:41:37.750,734796.9456,0.80686,MCWV,US,M4_Mainshock_P,P,0.089651,9.5967
24474.8,1.2374,25 November 2011 06:47:54.800,734832.2833,0.76346,MCWV,US,M4_Mainshock_P,P,0.084829,14.5869
23125.775,1.0041,24 December 2011 06:25:25.775,734861.2677,0.75777,MCWV,US,M4_Mainshock_P,P,0.084196,11.9253
72327.825,1.9724,31 December 2011 20:05:27.825,734868.8371,0.79243,MCWV,US,M4_Mainshock_P,P,0.088048,22.4019
