Time Index,CC Value,Time (UTC),MATLAB Time,Threshold Value,Station,Network,Template,Phase,MAD,CC Relation to MAD
81676.825,1.2219,20 October 2011 22:41:16.825,734796.9453,0.53662,M54A,TA,25_Nov,S,0.059624,20.4937
83001.975,0.68094,20 October 2011 23:03:21.975,734796.9607,0.53662,M54A,TA,25_Nov,S,0.059624,11.4205
55071.05,0.72995,21 October 2011 15:17:51.050,734797.6374,0.54356,M54A,TA,25_Nov,S,0.060395,12.0863
80876.225,0.72845,28 October 2011 22:27:56.225,734804.9361,0.56675,M54A,TA,25_Nov,S,0.062972,11.5678
78406.55,0.61315,30 October 2011 21:46:46.550,734806.9075,0.49958,M54A,TA,25_Nov,S,0.055508,11.0461
61504.3,0.55194,10 November 2011 17:05:04.300,734817.7119,0.53784,M54A,TA,25_Nov,S,0.05976,9.236
61023.075,0.6124,12 November 2011 16:57:03.075,734819.7063,0.49487,M54A,TA,25_Nov,S,0.054986,11.1374
56640.85,0.79133,13 November 2011 15:44:00.850,734820.6556,0.52021,M54A,TA,25_Nov,S,0.057802,13.6904
69782.525,0.61104,16 November 2011 19:23:02.525,734823.8077,0.55047,M54A,TA,25_Nov,S,0.061164,9.9903
77671.15,1.5559,20 November 2011 21:34:31.150,734827.899,0.50831,M54A,TA,25_Nov,S,0.056478,27.5483
82194.4,0.95212,21 November 2011 22:49:54.400,734828.9513,0.5554,M54A,TA,25_Nov,S,0.061711,15.4286
24453.9,1.9844,25 November 2011 06:47:33.900,734832.283,0.51882,M54A,TA,25_Nov,S,0.057646,34.4246
12091.125,1.4352,25 November 2011 03:21:31.125,734832.1399,0.51882,M54A,TA,25_Nov,S,0.057646,24.8971
